2,78,1,35.7719444,-78.6388889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4,3,41.1505556,-73.9458333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,84,10,41.6688889,-87.7386111,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,63,3,41.0988889,-81.0230556,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,57,4,39.7383333,-104.3227778,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,56,6,34.0186111,-95.2661111,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,50,6,34.5519444,-77.9263889,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,21,2,42.6583333,-83.15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,63,3,47.5963889,-120.6602778,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,12,1,30.2669444,-97.7427778,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,17,1,26.7052778,-80.0366667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,39,9,30.3672222,-89.0927778,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,99,8,39.7588889,-84.1916667,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,34,6,39.0508333,-74.7583333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,95,5,33.888629,35.495479,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,99,2,21.3069444,-157.8583333,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,54,3,40.3408333,-76.4116667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,73,5,47.6588889,-117.425,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,91,4,44.5647222,-123.2608333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,25,9,42.2708333,-83.7263889,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,50,1,37.5388889,-87.2583333,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,95,10,37.0938889,-86.0463889,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,95,2,37.6819444,-121.7669444,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,28,7,34.2283333,-118.5358333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,69,10,32.7152778,-117.1563889,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,16,6,47.5405556,-122.635,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,43,4,51.45,-2.583333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,18,7,33.6888889,-78.8869444,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,13,5,40.7022222,-80.2866667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,78,4,48.7597222,-122.4869444,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,42,8,42.6288889,-78.0547222,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,70,5,47.2152778,-123.0994444,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,62,2,39.7908333,-77.1097222,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,50,9,40.9952778,-74.0125,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,93,8,40.0891667,-75.3963889,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,26,6,36.1055556,-79.5425,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,88,7,20.653407,-105.225332,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,70,5,35.9605556,-83.9208333,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,53,10,40.7141667,-74.0063889,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,54,5,30.4977778,-94.9963889,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,72,5,61.2180556,-149.9002778,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,99,1,37.7022222,-121.9347222,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,73,2,32.7152778,-117.1563889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,22,3,46.729553,-94.6859,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4,4,47.3483333,-122.1136111,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,65,6,21.3155556,-158.0072222,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,65,1,47.5675,-122.6313889,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,14,4,42.9116667,-73.8686111,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,78,4,39.2688889,-84.2638889,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,95,1,44.2858333,-69.7913889,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,100,6,48.2766667,-116.5522222,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,78,1,34.4077778,-111.4927778,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2,49,8,43.3177778,-88.3788889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,29,1,28.9669444,-98.4783333,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,74,5,39.4561111,-98.1058333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,81,10,39.1433333,-77.2016667,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,62,7,61.2180556,-149.9002778,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,87,6,38.895,-77.0366667,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,25,1,42.9875,-71.8130556,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,58,10,29.4238889,-98.4933333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,53,1,39.9536111,-74.1983333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,100,3,46.5,-80.966667,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,18,10,42.4683333,-73.8166667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,46,10,43.0494444,-88.0075,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,62,2,47.6063889,-122.3308333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,47,8,26.3583333,-80.0833333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4,5,35.7697222,-91.6408333,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,32,6,41.5769444,-73.4088889,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,62,9,44.3288889,-72.1694444,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,67,10,45.416667,-80.1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,31,6,51.883333,-0.516667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,59,6,33.7866667,-97.7255556,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,35,2,32.8994444,-105.9597222,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,61,5,43.4930556,-124.2175,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,87,8,35.6008333,-82.5541667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,81,9,40.7672222,-74.2052778,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,6,9,30.3583333,-103.6605556,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,47,10,38.1302778,-121.2713889,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,72,1,47.1302778,-119.2769444,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,96,8,44.02757,-72.279744,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,35,4,25.9869444,-80.2325,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,38,5,37.6391667,-120.9958333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,6,4,38.7838889,-90.4811111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,66,8,34.3663889,-89.5191667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,38,7,40.7683333,-73.5255556,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,26,3,34.2247222,-118.4488889,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,47,7,29.1383333,-83.0352778,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,7,1,39.4013889,-76.6022222,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,77,10,50.716667,10.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,93,3,40.7419444,-93.8336111,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,14,7,34.2255556,-77.945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,46,4,44.0805556,-103.2305556,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,9,44.8008333,-122.7933333,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,10,8,32.2686111,-107.7580556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,27,4,30.1658333,-81.7066667,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,44,7,27.9472222,-82.4586111,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,17,9,37.2741667,-97.1686111,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,84,5,36.9822222,-76.6313889,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,37,8,41.7108333,-87.7580556,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,15,10,42.2702778,-74.3033333,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,93,4,42.3716667,-88.09,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,2,43.716962,-83.522742,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,58,1,47.5002778,-111.3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,80,3,32.7677778,-117.0222222,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,85,8,45.4236111,-91.4083333,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,91,4,47.7988889,-122.4969444,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,45,10,39.3291667,-82.1013889,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,62,5,34.8027778,-86.9716667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,33,4,44.0522222,-123.0855556,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2,36,5,30.4380556,-84.2808333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4,2,26.7052778,-80.0366667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,61,3,37.485,-119.9652778,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,19,2,33.9175,-116.7863889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,88,10,-33.137551,81.826172,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,48,3,30.5019444,-90.7477778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,78,4,44.4758333,-73.2125,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,48,6,40.8897222,-81.5977778,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,25,9,34.2483333,-117.1883333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,36,8,43.0255556,-74.9863889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,97,8,30.3880556,-95.6961111,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,26,5,25.7738889,-80.1938889,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,70,6,41.7002778,-73.9213889,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,43,7,33.1505556,-96.8233333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7,5,33.9730556,-79.7472222,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,33,2,34.809422,37.094261,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,37,10,36.0647222,-86.9394444,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,96,2,38.7466667,-105.1777778,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,16,5,39.7588889,-84.1916667,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,64,3,33.6608333,-95.5552778,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,36,5,35.6666667,-84.6647222,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,94,10,44.3105556,-69.78,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,82,7,51.883333,-0.516667,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,6,9,33.2097222,-87.5691667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,44,5,34.4208333,-119.6972222,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,26,6,41.2888889,-72.6822222,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,18,10,46.2,-119.0119444,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,68,2,46.5,-80.966667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,52,6,41.3572222,-88.4211111,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,100,8,32.2205556,-98.2019444,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,16,9,40.7683333,-74.1458333,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,59,2,25.8572222,-80.2783333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,66,7,25.727789,-80.233899,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,35,8,33.5844444,-92.8341667,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,98,2,45.3247222,-118.0866667,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,93,3,44.98,-93.2636111,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,43,10,38.2544444,-104.6086111,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,11,5,34.9744444,-92.0163889,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,9,6,40.2452778,-75.65,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,14,9,46.9422222,-122.6047222,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,35,5,43.6613889,-70.2558333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,37,2,29.8830556,-97.9411111,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,44,3,37.5958333,-122.0180556,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,13,2,43.2341667,-86.2483333,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,30,10,32.776475,-79.931051,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,48,9,34.0522222,-118.2427778,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,13,10,42.5988889,-97.6452778,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,46,7,40.1947222,-92.5830556,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,16,2,33.8730556,-78.6144444,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,46,6,34.0983333,-118.3258333,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,48,9,61.5813889,-149.4394444,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,11,9,28.7027778,-81.3386111,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,58,8,38.5816667,-121.4933333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,34,5,35.0844444,-106.6505556,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,19,7,47.6588889,-117.425,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,57,9,42.7325,-84.5555556,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,70,5,42.9633333,-85.6680556,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,15,9,37.8783333,-88.3933333,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,93,4,40.8858333,-74.0438889,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,98,1,29.186896,-89.936737,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,100,4,40.7141667,-74.0063889,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,49,9,36.6222222,-81.1511111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,86,7,32.9480556,-96.7294444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,82,9,45.565,-117.9163889,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,44,2,28.7027778,-81.3386111,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,53,2,33.7669444,-118.1883333,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,52,10,40.8527778,-74.0425,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,97,8,27.3361111,-82.5308333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,10,2,43.222023,-71.713965,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,60,5,44.6397222,-73.1108333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,51,5,33.5508333,-81.8041667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,4,7,42.9572222,-83.8305556,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,34,2,33.581892,-111.253203,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,80,9,35.6869444,-105.9372222,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,89,10,41.3958333,-72.8972222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,41,3,41.6763889,-91.5802778,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,42,6,33.8158333,-78.6802778,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,59,9,39.4277778,-86.4283333,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,83,1,29.1869444,-82.1402778,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,91,3,30.0083333,-97.1591667,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,36,4,40.7608333,-111.8902778,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
